Country Name,Country Code,Indicator Name,Indicator Code,Year70,Year71,Year72,Year73,Year74,Year75,Year76,Year77,Year78,Year79,Year80,Year81,Year82,Year83,Year84,Year85,Year86,Year87,Year88,Year89,Year90,Year91,Year92,Year93,Year94,Year95,Year96,Year97,Year98,Year99,Year00,Year01,Year02,Year03,Year04,Year05,Year06,Year07,Year08,Year09,Year10,Year11,Year12,Year13,Year14,Year15,Year16
Comoros,COM,"Use of IMF credit (DOD, current US$)",DT.DOD.DIMF.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1287000,1237000,1236000,3285000,3345000,3235000,2793000,2661000,3145000,2399000,1748000,1525000,1266000,1113000,1025000,1080000,1136000,6244000,23446000,25431000,27744000,28000000,32853000,30907000,29203000,26567000
"Congo, Dem. Rep.",COD,"Disbursements on external debt, long-term + IMF (DIS, current US$)",DT.DIS.DLTF.CD,31609000,200787000,283329000,384180000,533287000,601945000,731948000,598626000,489885000,221628000,602982000,610878000,315673000,316177000,329089000,313054000,370824000,550310000,409694000,659081000,315000000,304198000,82708000,57707000,1365000,0,3425000,-2000,72000,7500000,0,0,959143000,264645000,290513000,288115000,182748000,115986000,109782000,413317000,153105000,307752000,242414000,494542000,116110000,282112000,65871000
"Congo, Dem. Rep.",COD,"Disbursements on external debt, private nonguaranteed (PNG) (DIS, current US$)",DT.DIS.DPNG.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Congo, Dem. Rep.",COD,"Disbursements on external debt, public and publicly guaranteed (PPG) (DIS, current US$)",DT.DIS.DPPG.CD,31609000,200787000,252658000,384180000,533287000,512955000,581869000,545687000,446371000,151548000,463330000,380874000,197673000,193777000,167089000,141454000,276264000,382652000,409694000,451024000,315000000,304198000,82708000,57707000,1365000,0,3425000,-2000,72000,7500000,0,0,415299000,189995000,211374000,248670000,182748000,115986000,109782000,131439000,77582000,151674000,242414000,494542000,116110000,282112000,65871000
"Congo, Dem. Rep.",COD,"External debt stocks, long-term (DOD, current US$)",DT.DOD.DLXF.CD,311218000,370052000,579941000,910319000,1349124000,1726410000,2380264000,3005354000,3686890000,3618845000,4071565000,4224358000,4072075000,4433543000,4284270000,4958295000,5917443000,7207542000,6941281000,7977693000,8993995000,9284964000,8960693000,8781027000,9293914000,9635777000,9275529000,8628645000,9214485000,8262319000,7880165000,7586502000,8845417000,10143078000,10116090000,9402872000,9864033000,10904874000,10862177000,10879571000,4597420000,4022201000,4102628000,4469878000,4149422000,4107502000,3855296000
"Congo, Dem. Rep.",COD,"External debt stocks, private nonguaranteed (PNG) (DOD, current US$)",DT.DOD.DPNG.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Congo, Dem. Rep.",COD,"External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)",DT.DOD.DPPG.CD,311218000,370052000,579941000,910319000,1349124000,1726410000,2380264000,3005354000,3686890000,3618845000,4071565000,4224358000,4072075000,4433543000,4284270000,4958295000,5917443000,7207542000,6941281000,7977693000,8993995000,9284964000,8960693000,8781027000,9293914000,9635777000,9275529000,8628645000,9214485000,8262319000,7880165000,7586502000,8845417000,10143078000,10116090000,9402872000,9864033000,10904874000,10862177000,10879571000,4597420000,4022201000,4102628000,4469878000,4149422000,4107502000,3855296000
"Congo, Dem. Rep.",COD,"Interest payments on external debt, total (INT, current US$)",DT.INT.DECT.CD,8915000,7965000,17160000,33957000,60771000,62860000,51145000,71646000,92523000,96877000,265258000,190745000,137805000,148553000,247650000,268984000,214868000,197177000,181294000,167636000,147420000,86900000,48305000,23081000,10908000,23601000,11963000,12520000,18596000,24158000,29733000,20219000,292110000,92639000,74764000,105754000,147932000,281702000,285908000,249221000,129276000,123077000,170558000,158552000,147614000,135741000,82960000
"Congo, Dem. Rep.",COD,"Net flows on external debt, total (NFL, current US$)",DT.NFL.DECT.CD,40179000,176847000,265148000,356347000,455635000,559790000,752059000,541308000,486037000,106265000,277721000,436232000,123369000,203495000,195897000,148814000,139672000,421127000,231488000,228355000,87656000,125304000,-27457000,-273000,-139863000,61133000,-91366000,241838000,-13392000,13432000,30837000,-13000000,134312000,128058000,219740000,97945000,158895000,-61495000,-185188000,-19605000,45351000,157819000,170919000,435114000,-403337000,25821000,-271221000
"Congo, Dem. Rep.",COD,"PPG, bilateral (DOD, current US$)",DT.DOD.BLAT.CD,219105000,108667000,123433000,131931000,257822000,459784000,861774000,1063570000,1363772000,1778426000,2288081000,2510449000,2404811000,3014765000,2932673000,3467457000,4205309000,5106413000,4695395000,5491883000,6193069000,6208071000,5934180000,5733694000,6107966000,6376024000,6095185000,5615970000,6034491000,5486647000,5220425000,5032879000,6058328000,6975059000,6642011000,5982629000,6224024000,6503204000,6373034000,6355947000,1880559000,1610071000,1732933000,2182264000,2163154000,2219564000,2124169000
"Congo, Dem. Rep.",COD,"PPG, multilateral (DOD, current US$)",DT.DOD.MLAT.CD,5739000,9032000,30408000,49119000,59491000,78215000,115905000,192541000,260719000,281458000,321627000,335838000,387669000,449692000,473255000,603187000,826410000,1213999000,1399399000,1608114000,1912356000,2204748000,2174277000,2210906000,2325802000,2382126000,2319072000,2178959000,2281367000,2271349000,2163752000,2065195000,2445990000,2796154000,3098389000,3050400000,3281602000,4044197000,4137650000,4191781000,2590957000,2397711000,2342460000,2269742000,1976893000,1877275000,1729503000
"Congo, Dem. Rep.",COD,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,6036000,5288000,5856000,7764000,14203000,10532000,7120000,18354000,24094000,52898000,102455000,47376000,33175000,50292000,65199000,69305000,67500000,52860000,57256000,62953000,33812000,28068000,24360000,4430000,430000,0,0,0,0,0,0,0,248346000,55043000,54650000,109726000,135517000,150397000,163304000,205115000,85280000,127934000,104557000,232106000,252935000,203700000,262203000
"Congo, Dem. Rep.",COD,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,12741000,19967000,40767000,30764000,145214000,220921000,239462000,195263000,184611000,95321000,200775000,266843000,154443000,175112000,151744000,141454000,270407000,372470000,403630000,391852000,312000000,304198000,82708000,57707000,1365000,0,3425000,-2000,72000,7500000,0,0,415299000,160790000,211374000,248670000,182748000,115408000,109782000,131439000,57988000,151674000,225805000,494026000,116110000,269121000,63435000
"Congo, Dem. Rep.",COD,"PPG, official creditors (DOD, current US$)",DT.DOD.OFFT.CD,224844000,117699000,153841000,181050000,317313000,537999000,977679000,1256111000,1624491000,2059884000,2609708000,2846287000,2792480000,3464457000,3405928000,4070644000,5031719000,6320412000,6094794000,7099997000,8105425000,8412819000,8108457000,7944600000,8433768000,8758150000,8414257000,7794929000,8315858000,7757996000,7384177000,7098074000,8504318000,9771213000,9740400000,9033029000,9505626000,10547401000,10510684000,10547728000,4471516000,4007782000,4075393000,4452006000,4140047000,4096839000,3853672000
"Congo, Dem. Rep.",COD,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD,19394000,24652000,38325000,56069000,112449000,78623000,30676000,27367000,26656000,29804000,89506000,36670000,26068000,33907000,36988000,35669000,36512000,28547000,22727000,34633000,14970000,13234000,4725000,0,0,0,0,0,0,0,0,0,0,544000,4123000,2444000,6336000,4787000,6667000,20657000,3815000,4999000,3938000,10322000,7512000,11174000,11565000
"Congo, Dem. Rep.",COD,"PPG, private creditors (DIS, current US$)",DT.DIS.PRVT.CD,18868000,180820000,211891000,353416000,388073000,292034000,342407000,350424000,261760000,56227000,262555000,114031000,43230000,18665000,15345000,0,5857000,10182000,6064000,59172000,3000000,0,0,0,0,0,0,0,0,0,0,0,0,29205000,0,0,0,578000,0,0,19594000,0,16609000,516000,0,12991000,2436000
"Congo, Dem. Rep.",COD,"PPG, private creditors (DOD, current US$)",DT.DOD.PRVT.CD,86374000,252353000,426100000,729269000,1031811000,1188411000,1402585000,1749243000,2062399000,1558961000,1461857000,1378071000,1279595000,969086000,878342000,887651000,885724000,887130000,846487000,877696000,888570000,872145000,852236000,836427000,860146000,877627000,861272000,833716000,898627000,504323000,495988000,488428000,341099000,371865000,375690000,369843000,358407000,357473000,351493000,331843000,125904000,14419000,27235000,17872000,9375000,10663000,1624000
"Congo, Dem. Rep.",COD,Present value of external debt (current US$),DT.DOD.PVLX.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3430291757
"Congo, Dem. Rep.",COD,"Principal repayments on external debt, long-term + IMF (AMT, current US$)",DT.AMT.DLTF.CD,25430000,29940000,44181000,63833000,126652000,89155000,63889000,52318000,62848000,123363000,277261000,210646000,84304000,98682000,167192000,229240000,240152000,273183000,210626000,441376000,200724000,90524000,29085000,4430000,4778000,1367000,36451000,0,744000,938000,13000,0,636831000,55587000,58773000,112170000,141853000,219481000,306970000,375922000,145754000,132933000,108495000,242428000,260447000,253291000,352092000
"Congo, Dem. Rep.",COD,"Use of IMF credit (DOD, current US$)",DT.DOD.DIMF.CD,0,0,30649000,34057000,34565000,85754000,209873000,267638000,321930000,357741000,373399000,474236000,543756000,621775000,674773000,807483000,855827000,966472000,785909000,628417000,521082000,472480000,454170000,453695000,477766000,485145000,433203000,406479000,423416000,530252000,503351000,485510000,688337000,831662000,952113000,914413000,962479000,944636000,787246000,1600700000,1109864000,1258404000,1259756000,1262281000,1187536000,1097782000,989238000
"Congo, Rep.",COG,"Disbursements on external debt, long-term + IMF (DIS, current US$)",DT.DIS.DLTF.CD,18368000,22345000,22764000,36294000,70636000,132645000,45898000,79137000,170826000,206710000,527716000,341771000,624073000,507633000,471577000,461092000,332587000,396627000,606962000,184514000,324977000,44774000,144273000,547557000,350802000,15387000,26577000,26283000,11485000,3364000,15376000,66060000,4663000,30771000,47493000,194620000,163345000,27675000,20530000,10347000,505581000,361395000,471765000,836274000,839179000,177799000,149466000
"Congo, Rep.",COG,"Disbursements on external debt, private nonguaranteed (PNG) (DIS, current US$)",DT.DIS.DPNG.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Congo, Rep.",COG,"Disbursements on external debt, public and publicly guaranteed (PPG) (DIS, current US$)",DT.DIS.DPPG.CD,18368000,22345000,22764000,36294000,70636000,132645000,45898000,62066000,161750000,199037000,523384000,341713000,624073000,507633000,471577000,461092000,321437000,396627000,606962000,184514000,319546000,44774000,144273000,547557000,332901000,15387000,6403000,26283000,1662000,3364000,1428000,66060000,4663000,30771000,35844000,183008000,151780000,27675000,18619000,6619000,503736000,355678000,471765000,836274000,839179000,177799000,149466000
"Congo, Rep.",COG,"External debt stocks, long-term (DOD, current US$)",DT.DOD.DLXF.CD,118499000,139319000,156698000,186078000,256669000,352697000,374370000,439046000,639427000,836551000,1257934000,1362344000,1758908000,1839914000,1857510000,2352411000,2783705000,3366726000,3450493000,3461320000,4173377000,4005393000,3843703000,4140335000,4791851000,4981093000,4667296000,4267005000,4239489000,3921713000,3748055000,3648038000,3992501000,4446805000,5839972000,5465465000,5815589000,4898184000,5070834000,4609606000,2063445000,2328713000,2491659000,3072193000,3559263000,3506342000,3518871000
"Congo, Rep.",COG,"External debt stocks, private nonguaranteed (PNG) (DOD, current US$)",DT.DOD.DPNG.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Congo, Rep.",COG,"External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)",DT.DOD.DPPG.CD,118499000,139319000,156698000,186078000,256669000,352697000,374370000,439046000,639427000,836551000,1257934000,1362344000,1758908000,1839914000,1857510000,2352411000,2783705000,3366726000,3450493000,3461320000,4173377000,4005393000,3843703000,4140335000,4791851000,4981093000,4667296000,4267005000,4239489000,3921713000,3748055000,3648038000,3992501000,4446805000,5839972000,5465465000,5815589000,4898184000,5070834000,4609606000,2063445000,2328713000,2491659000,3072193000,3559263000,3506342000,3518871000
"Congo, Rep.",COG,"Interest payments on external debt, total (INT, current US$)",DT.INT.DECT.CD,3005000,3016000,2866000,4562000,5572000,9201000,11825000,11883000,8161000,32625000,68335000,125485000,115109000,115394000,116658000,167957000,136109000,136997000,131720000,140886000,162713000,96170000,68221000,54651000,251601000,98820000,209627000,66162000,24922000,21534000,38554000,37201000,10092000,29139000,89532000,35102000,33910000,34763000,60526000,64556000,24815000,22145000,24992000,33404000,36320000,35928000,31881000
"Congo, Rep.",COG,"Net flows on external debt, total (NFL, current US$)",DT.NFL.DECT.CD,12550000,16718000,17937000,28771000,57790000,112634000,34376000,170442000,151557000,240427000,543196000,97258000,568206000,272682000,238116000,689371000,108038000,201254000,-107269000,21041000,106291000,-275195000,-40504000,370807000,80106000,163278000,-463171000,84146000,-67583000,156259000,-262903000,199263000,-319074000,-101031000,63792000,30351000,122587000,-9929000,-147315000,17315000,349234000,214007000,372999000,593988000,553895000,210360000,-201470000
"Congo, Rep.",COG,"PPG, bilateral (DOD, current US$)",DT.DOD.BLAT.CD,75092000,92908000,102975000,110606000,134100000,202080000,196898000,244816000,318428000,450561000,497928000,533971000,578284000,546384000,501957000,632342000,1015508000,1478315000,1483599000,1532708000,2471187000,2563145000,2441864000,2337988000,3118720000,3328934000,3118123000,2830583000,2813199000,2559407000,2434274000,2356775000,2631159000,2979202000,3032955000,2780363000,3082691000,3363139000,3521532000,3222787000,1033805000,1234955000,1315084000,1791245000,2255930000,2230051000,2214625000
"Congo, Rep.",COG,"PPG, multilateral (DOD, current US$)",DT.DOD.MLAT.CD,29300000,27840000,28897000,32122000,37464000,39330000,49555000,56753000,80867000,102910000,117769000,135784000,156626000,262334000,257644000,332697000,388369000,500344000,546971000,524037000,555272000,540256000,496222000,466378000,630170000,631146000,596378000,542180000,547589000,525809000,499079000,490726000,515100000,561051000,514892000,506298000,516968000,500321000,442625000,432843000,189772000,167233000,163568000,185898000,178873000,188880000,242506000
"Congo, Rep.",COG,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,2187000,2637000,2413000,2748000,4150000,6091000,5458000,8123000,6690000,22231000,21303000,28530000,41746000,35723000,36085000,30096000,11031000,11941000,29770000,32535000,66491000,20617000,19665000,27992000,144887000,32584000,125006000,54161000,8212000,912000,6489000,55553000,11354000,28117000,110489000,65351000,49669000,72246000,79456000,80135000,103871000,92259000,106067000,138270000,134529000,156108000,91204000
"Congo, Rep.",COG,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,16121000,16199000,14373000,14866000,24217000,85127000,28199000,47864000,76303000,148476000,111132000,118941000,138032000,168303000,97541000,143721000,97230000,145859000,168024000,57653000,126830000,32131000,17366000,9839000,331988000,15299000,6403000,26283000,1662000,3364000,1428000,66060000,4663000,29449000,35844000,183008000,151780000,27675000,13503000,6619000,501776000,244103000,250645000,631858000,618063000,177799000,149466000
"Congo, Rep.",COG,"PPG, official creditors (DOD, current US$)",DT.DOD.OFFT.CD,104392000,120748000,131872000,142728000,171564000,241410000,246453000,301569000,399295000,553471000,615697000,669755000,734910000,808718000,759601000,965039000,1403877000,1978659000,2030570000,2056745000,3026459000,3103401000,2938086000,2804366000,3748890000,3960080000,3714501000,3372763000,3360788000,3085216000,2933353000,2847501000,3146259000,3540253000,3547847000,3286661000,3599659000,3863460000,3964157000,3655630000,1223577000,1402188000,1478652000,1977143000,2434803000,2418931000,2457131000
"Congo, Rep.",COG,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD,3631000,2900000,2316000,4668000,8588000,13811000,6064000,13777000,5579000,19579000,12317000,78983000,84045000,180839000,207272000,222454000,212294000,300155000,269997000,174503000,283280000,200210000,97142000,74950000,157055000,52879000,29642000,13295000,1965000,0,0,92000,98000,0,256000,0,0,1358000,27389000,33897000,12476000,22129000,35185000,126330000,127558000,28874000,23411000
"Congo, Rep.",COG,"PPG, private creditors (DIS, current US$)",DT.DIS.PRVT.CD,2247000,6146000,8391000,21428000,46419000,47518000,17699000,14202000,85447000,50561000,412252000,222772000,486041000,339330000,374036000,317371000,224207000,250768000,438938000,126861000,192716000,12643000,126907000,537718000,913000,88000,0,0,0,0,0,0,0,1322000,0,0,0,0,5116000,0,1960000,111575000,221120000,204416000,221116000,0,0
"Congo, Rep.",COG,"PPG, private creditors (DOD, current US$)",DT.DOD.PRVT.CD,14107000,18571000,24826000,43350000,85105000,111287000,127917000,137477000,240132000,283080000,642237000,692589000,1023998000,1031196000,1097909000,1387372000,1379828000,1388067000,1419923000,1404575000,1146918000,901992000,905617000,1335969000,1042961000,1021013000,952795000,894242000,878701000,836497000,814702000,800537000,846242000,906552000,2292125000,2178804000,2215930000,1034724000,1106677000,953976000,839868000,926525000,1013007000,1095050000,1124460000,1087411000,1061740000
"Congo, Rep.",COG,Present value of external debt (current US$),DT.DOD.PVLX.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2717065765
"Congo, Rep.",COG,"Principal repayments on external debt, long-term + IMF (AMT, current US$)",DT.AMT.DLTF.CD,5818000,5627000,4827000,7523000,12846000,20011000,11522000,25695000,12269000,43283000,40520000,115513000,125867000,216951000,244461000,254721000,226299000,315323000,302681000,210423000,356756000,225769000,116807000,103640000,304806000,87739000,154648000,69607000,20778000,5185000,6489000,56797000,19737000,35802000,122701000,77269000,53758000,73604000,106845000,114032000,116347000,114388000,143766000,269396000,267415000,190395000,118313000
"Congo, Rep.",COG,"Use of IMF credit (DOD, current US$)",DT.DOD.DIMF.CD,0,0,0,0,0,0,0,11347000,21727000,28424000,22253000,14787000,13938000,12847000,10972000,9949000,19600000,19237000,15330000,11506000,10828000,5722000,5500000,4807000,20438000,18581000,37956000,33507000,34160000,42348000,53979000,50929000,46395000,42546000,44144000,40331000,50095000,52620000,53152000,167578000,149649000,154754000,152390000,147854000,134018000,122821000,115577000
Costa Rica,CRI,"Disbursements on external debt, long-term + IMF (DIS, current US$)",DT.DIS.DLTF.CD,67320000,89248000,110921000,131719000,194912000,293009000,300277000,413488000,526928000,520427000,566319000,448138000,251452000,557215000,250622000,366229000,217679000,127861000,170091000,130296000,208163000,392940000,251548000,211163000,201936000,212582000,389326000,277454000,585898000,484272000,749446000,444236000,171094000,952677000,823730000,981581000,455769000,607098000,795439000,1329257000,1455467000,1796808000,3810769000,5839893000,4990741000,4809867000,3991249000
Costa Rica,CRI,"Disbursements on external debt, private nonguaranteed (PNG) (DIS, current US$)",DT.DIS.DPNG.CD,30300000,25100000,39500000,46900000,70500000,107400000,114300000,163000000,221100000,75900000,101500000,54000000,75000000,0,0,0,20000000,0,30000000,0,5000000,8350000,44450000,2000000,0,10000000,0,0,74500000,0,0,0,0,0,553698000,906195000,314000000,489133000,401921000,770037000,527759000,1023382000,2026312000,2191485000,2966083000,3160892000,2639943000
Costa Rica,CRI,"Disbursements on external debt, public and publicly guaranteed (PPG) (DIS, current US$)",DT.DIS.DPPG.CD,35270000,58130000,71421000,84819000,98554000,171034000,178091000,250488000,305828000,418040000,444819000,332138000,176452000,438715000,250622000,331709000,197679000,127861000,140091000,130296000,203163000,308937000,201464000,209163000,201936000,202582000,389326000,277454000,511398000,484272000,749446000,444236000,171094000,952677000,270032000,75386000,141769000,117965000,393518000,559220000,927708000,773426000,1784457000,3648408000,2024658000,1648975000,1351306000
Costa Rica,CRI,"External debt stocks, long-term (DOD, current US$)",DT.DOD.DLXF.CD,279105000,318551000,380426000,453646000,545986000,724202000,895820000,1156800000,1468971000,1822582000,2231091000,2703104000,2895308000,3609389000,3616230000,3946977000,4042275000,4115257000,3959366000,3938953000,3449594000,3670543000,3577811000,3471329000,3497667000,3390400000,3142176000,2959083000,3264811000,3398286000,3699284000,3689332000,3534234000,3983305000,4001398000,4354712000,4602439000,5139743000,4813600000,5271340000,5482371000,7220979000,11166278000,14482576000,17148554000,20767831000,22797625000
Costa Rica,CRI,"External debt stocks, private nonguaranteed (PNG) (DOD, current US$)",DT.DOD.DPNG.CD,111900000,115600000,132000000,152500000,182200000,228300000,263300000,326000000,416700000,398400000,411900000,371500000,381200000,348200000,316600000,301600000,306400000,301600000,316600000,303700000,304000000,303850000,333850000,280000000,228000000,214200000,193045000,171596000,224941000,203492000,186534000,169576000,152618000,135660000,489335000,1195459000,1292895000,1493566000,1589574000,2063203000,1660375000,3252524000,6188923000,7016068000,8329151000,10621116000,11743692000
Costa Rica,CRI,"External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)",DT.DOD.DPPG.CD,167205000,202951000,248426000,301146000,363786000,495902000,632520000,830800000,1052271000,1424182000,1819191000,2331604000,2514108000,3261189000,3299630000,3645377000,3735875000,3813657000,3642766000,3635253000,3145594000,3366693000,3243961000,3191329000,3269667000,3176200000,2949131000,2787487000,3039870000,3194794000,3512750000,3519756000,3381616000,3847645000,3512063000,3159253000,3309544000,3646177000,3224026000,3208137000,3821996000,3968455000,4977355000,7466508000,8819403000,10146715000,11053933000
Costa Rica,CRI,"Interest payments on external debt, total (INT, current US$)",DT.INT.DECT.CD,15253000,16555000,19182000,25665000,34013000,41791000,48046000,59326000,93696000,125429000,185773000,147454000,125833000,557886000,267649000,367923000,271681000,193531000,235245000,174277000,209869000,236196000,243476000,211218000,218093000,252880000,217904000,210654000,215889000,196659000,259666000,279095000,278457000,296742000,217898000,271925000,291817000,345530000,455538000,404543000,380803000,474956000,641317000,797114000,1055488000,1079977000,1108591000
Costa Rica,CRI,"Net flows on external debt, total (NFL, current US$)",DT.NFL.DECT.CD,61484000,49897000,68311000,82257000,133026000,216437000,197410000,333108000,259542000,313903000,603639000,212092000,126342000,326575000,-132553000,279893000,-8209000,-59160000,-16420000,-47522000,-115534000,175287000,-17952000,-115507000,-81177000,-152812000,-52759000,75994000,400265000,212768000,536238000,232449000,116687000,550742000,194267000,841064000,221521000,932384000,434022000,-1265206000,1026387000,1026854000,2257382000,2857453000,2517701000,3379912000,2225532000
Costa Rica,CRI,"PPG, bilateral (DOD, current US$)",DT.DOD.BLAT.CD,46669000,51021000,60114000,65376000,73901000,104085000,124497000,146605000,192421000,241421000,342967000,412608000,552348000,828052000,846642000,962248000,906901000,973008000,1068818000,1109064000,1212317000,1429115000,1344272000,1246360000,1241773000,1113617000,928498000,749475000,735220000,643140000,560634000,368642000,315100000,296717000,237373000,196379000,193414000,282838000,322897000,397983000,429999000,401998000,340919000,291765000,264660000,316458000,425998000
Costa Rica,CRI,"PPG, multilateral (DOD, current US$)",DT.DOD.MLAT.CD,82299000,97450000,118540000,140212000,163754000,208998000,269591000,337761000,417477000,487254000,567697000,627439000,654150000,682539000,700047000,884707000,1059289000,1204773000,1147295000,1166973000,1229214000,1267335000,1258993000,1314717000,1406889000,1451157000,1412183000,1367615000,1453469000,1423855000,1361149000,1355307000,1305237000,1502883000,1425060000,1171957000,1252460000,1189192000,1088987000,1180416000,1766075000,1793896000,1850687000,1640848000,2059646000,2416731000,2800597000
Costa Rica,CRI,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,8785000,8417000,9070000,9358000,9955000,10489000,14599000,16248000,23564000,28127000,31320000,41802000,52884000,82640000,69068000,111745000,184939000,68713000,96479000,118828000,101200000,134183000,260586000,257913000,217629000,329067000,332240000,321038000,295869000,319617000,338063000,351713000,328530000,233248000,207547000,306592000,230678000,224657000,473801000,250161000,255775000,283346000,322539000,645809000,293785000,199100000,286578000
Costa Rica,CRI,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,24973000,27838000,38745000,35584000,41773000,86246000,94098000,104944000,140764000,150249000,210132000,192073000,155617000,273859000,195565000,239305000,191377000,108998000,139386000,126486000,171698000,298413000,199472000,181910000,201130000,202338000,379161000,192610000,308934000,182983000,249260000,194236000,155734000,387290000,193954000,75239000,91769000,117965000,382518000,418626000,845413000,269417000,351472000,418042000,669011000,611329000,780726000
Costa Rica,CRI,"PPG, official creditors (DOD, current US$)",DT.DOD.OFFT.CD,128968000,148471000,178654000,205588000,237655000,313083000,394088000,484366000,609898000,728675000,910664000,1040047000,1206498000,1510591000,1546689000,1846955000,1966190000,2177781000,2216113000,2276037000,2441531000,2696450000,2603265000,2561077000,2648662000,2564774000,2340681000,2117090000,2188689000,2066995000,1921783000,1723949000,1620337000,1799600000,1662433000,1368336000,1445874000,1472030000,1411884000,1578399000,2196074000,2195894000,2191606000,1932613000,2324306000,2733189000,3226595000
Costa Rica,CRI,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD,13651000,14283000,17140000,23704000,26269000,33714000,30773000,41329000,158128000,151892000,53160000,50144000,13526000,35450000,46597000,32721000,17749000,7356000,19447000,29538000,170702000,42250000,31747000,35820000,10883000,10375000,12743000,22415000,21825000,24398000,36907000,49196000,49999000,279379000,281893000,58854000,45414000,41891000,372918000,323034000,86014000,357363000,419786000,479714000,462069000,119214000,156764000
Costa Rica,CRI,"PPG, private creditors (DIS, current US$)",DT.DIS.PRVT.CD,10297000,30292000,32676000,49235000,56781000,84788000,83993000,145544000,165064000,267791000,234687000,140065000,20835000,164856000,55057000,92404000,6302000,18863000,705000,3810000,31465000,10524000,1992000,27253000,806000,244000,10165000,84844000,202464000,301289000,500186000,250000000,15360000,565387000,76078000,147000,50000000,0,11000000,140594000,82295000,504009000,1432985000,3230366000,1355647000,1037646000,570580000
Costa Rica,CRI,"PPG, private creditors (DOD, current US$)",DT.DOD.PRVT.CD,38237000,54480000,69772000,95558000,126131000,182819000,238432000,346434000,442373000,695507000,908527000,1291557000,1307610000,1750598000,1752941000,1798422000,1769685000,1635876000,1426653000,1359216000,704063000,670243000,640696000,630252000,621005000,611426000,608450000,670397000,851181000,1127799000,1590967000,1795807000,1761279000,2048045000,1849630000,1790917000,1863670000,2174147000,1812142000,1629738000,1625922000,1772561000,2785749000,5533895000,6495097000,7413526000,7827338000
Costa Rica,CRI,Present value of external debt (current US$),DT.DOD.PVLX.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14236913328
Costa Rica,CRI,"Principal repayments on external debt, long-term + IMF (AMT, current US$)",DT.AMT.DLTF.CD,46836000,45351000,52610000,59462000,79886000,106572000,129867000,161380000,328386000,275524000,184680000,197046000,136110000,163640000,172175000,181336000,253888000,154021000,185511000,181818000,303697000,192033000,310657000,349733000,300303000,407454000,389105000,365590000,339143000,365464000,391928000,417867000,395487000,529585000,689463000,565517000,492656000,555010000,1116358000,849250000,616618000,1149134000,1646747000,2489863000,2408854000,1687241000,1720684000
Costa Rica,CRI,"Use of IMF credit (DOD, current US$)",DT.DOD.DIMF.CD,0,0,0,0,23068000,35074000,37527000,35603000,31684000,57712000,56900000,102600000,92900000,191890000,155830000,188530000,172410000,132316000,71367000,35401000,11293000,83008000,81510000,81425000,66365000,24260000,719000,0,0,32564000,30913000,29817000,32256000,35256000,36847000,33911000,35693000,37493000,36544000,245398000,241068000,240323000,240581000,241063000,226789000,216915000,210435000
